Image Name,MOS Score,Computation Time
3575258454.jpg,4.895476966032833,0.0632 s
3576199867.jpg,4.314485284144874,0.0638 s
357641600.jpg,4.934032045226925,0.0468 s
3576734927.jpg,4.5159107813627895,0.0628 s
3576771116.jpg,4.983453657727241,0.0469 s
357680627.jpg,4.963879124648709,0.0637 s
3577464388.jpg,4.927439932643333,0.0312 s
3577744786.jpg,4.952577762706557,0.0313 s
3579701723.jpg,4.947115368057985,0.0312 s
3581381105.jpg,4.491152975496423,0.0469 s
358360301.jpg,4.770470717600973,0.0689 s
358433606.jpg,4.938624782603641,0.0407 s
358438532.jpg,4.95036097318172,0.0625 s
3585032307.jpg,4.768510366508403,0.0473 s
3585744087.jpg,4.963285137685739,0.0468 s
3586744131.jpg,4.770509741715276,0.0637 s
3586827526.jpg,4.8439394663438,0.0470 s
3587076357.jpg,4.862978268450282,0.0313 s
3587337138.jpg,4.951983775743589,0.0476 s
3588199753.jpg,4.7397950963176205,0.0636 s
3589240869.jpg,4.278447286663386,0.0675 s
3591617396.jpg,4.937654222995665,0.0429 s
3592827455.jpg,4.384345883780336,0.0489 s
3593791366.jpg,4.88822689696847,0.0474 s
3595766183.jpg,4.637444114234105,0.0320 s
3596611917.jpg,4.9420878020453385,0.0463 s
3596718064.jpg,4.903909295496254,0.0312 s
3597095413.jpg,4.659177180846553,0.0469 s
3597199001.jpg,4.706657674130915,0.0314 s
359723983.jpg,4.937654222995665,0.0319 s
3597613662.jpg,4.76648966812893,0.0470 s
3599779537.jpg,4.936407993078804,0.0626 s
3600948934.jpg,4.8700052096698,0.0439 s
3601117533.jpg,4.96690731545448,0.0280 s
3601352242.jpg,4.724376380683895,0.0625 s
3603046487.jpg,4.941711229400334,0.0631 s
3603762742.jpg,4.873468229111499,0.0272 s
3604508101.jpg,4.478209392328764,0.0463 s
3606644176.jpg,4.940030170847544,0.0312 s
3606669688.jpg,4.770610644051398,0.0448 s
3608137140.jpg,4.932785815310061,0.0391 s
3608691305.jpg,4.966095914173547,0.0312 s
3609473273.jpg,4.63460630104682,0.0470 s
3609983548.jpg,4.905372939731079,0.0470 s
361037189.jpg,4.870816610950734,0.0581 s
3611703355.jpg,4.694878837207639,0.0194 s
3612122165.jpg,4.95036097318172,0.0472 s
3612174577.jpg,4.880871742976024,0.0153 s
361252644.jpg,4.951766361425625,0.0318 s
3613844312.jpg,4.907154900619989,0.0406 s
3615125120.jpg,4.890449400020187,0.0333 s
3615267731.jpg,4.42945042921282,0.0321 s
3615562.jpg,4.8769312485531975,0.0322 s
3616806128.jpg,4.933003229628026,0.0314 s
3618474326.jpg,4.708686177333251,0.0314 s
3618795157.jpg,5.0,0.0312 s
3619220193.jpg,4.793865610889592,0.0313 s
3619609860.jpg,5.0,0.0234 s
362016009.jpg,4.961503176796828,0.0244 s
3620678223.jpg,4.853140550742955,0.0313 s
3620726.jpg,4.946956209730942,0.0319 s
3621861224.jpg,4.863079170786403,0.0487 s
36218612242.jpg,4.467980886528031,0.0307 s
362290262.jpg,4.927758249297418,0.0477 s
3625351305.jpg,4.392100327787712,0.0316 s
3628043.jpg,4.669030508199601,0.0316 s
3628605791.jpg,4.910517017725567,0.0472 s
3629779382.jpg,4.943601897448226,0.0487 s
3630233855.jpg,4.74826226730338,0.0493 s
3632417985.jpg,4.950360973181721,0.0276 s
363482906.jpg,3.5967803117580526,0.0314 s
3635405613.jpg,4.925976288408508,0.0631 s
3636701462.jpg,4.96993550626025,0.0476 s
3637251050.jpg,4.377877901214426,0.0549 s
3638870308.jpg,4.858703847727649,0.0514 s
3639490630.jpg,4.933162387955069,0.0475 s
3641084203.jpg,4.964473111611679,0.0624 s
3642904232.jpg,4.923701242892747,0.0312 s
36434642.jpg,4.964473111611679,0.0321 s
3644585173.jpg,4.955823367830293,0.0464 s
3645413545.jpg,4.939059611239569,0.0501 s
3645793167.jpg,4.931271719907178,0.0364 s
3647757599.jpg,4.889362328430369,0.0281 s
364777572.jpg,4.651455350327943,0.0623 s
3648316650.jpg,4.9652845128926115,0.0623 s
364905354.jpg,4.84284458993112,0.0562 s
3649082846.jpg,4.956308647634281,0.0470 s
3651951998.jpg,4.94976698621875,0.0637 s
3652633823.jpg,4.8895797427483325,0.0705 s
3653350159.jpg,4.958634144318101,0.0398 s
3653613515.jpg,4.802096135680772,0.0313 s
3654348116.jpg,4.240475788001782,0.0312 s
3655930326.jpg,4.937564747713301,0.0625 s
3658535721.jpg,4.710598168553743,0.0456 s
3658667754.jpg,4.343328169846643,0.0263 s
3660430593.jpg,4.6623489203336455,0.0667 s
3660664464.jpg,4.953389163987492,0.0490 s
3661422978.jpg,4.929004479214279,0.0604 s
3662491369.jpg,4.949708730227828,0.0488 s
3662558151.jpg,4.943493190289245,0.0312 s
3662997757.jpg,4.927758249297417,0.0313 s
3663320781.jpg,4.794040378862356,0.0313 s
3663369776.jpg,4.272390905051842,0.0324 s
3663960871.jpg,4.934191203553966,0.0465 s
366471935.jpg,5.0,0.0625 s
3665983083.jpg,4.8505471885731115,0.0469 s
3667890322.jpg,4.945333407169075,0.0440 s
3669066809.jpg,4.799762834174092,0.0620 s
3670445078.jpg,4.937060236032695,0.0335 s
3670448728.jpg,4.965878499855582,0.0312 s
3671193503.jpg,4.690487904503162,0.0470 s
3673357278.jpg,4.938248209958635,0.0470 s
3673502264.jpg,4.924136071528676,0.0312 s
3674117315.jpg,4.948955584937816,0.0632 s
3675002443.jpg,4.920731308077899,0.0620 s
3676465885.jpg,4.867035274854951,0.0316 s
3677460940.jpg,4.9511723744626535,0.0479 s
3678866923.jpg,4.612826405497208,0.0465 s
3680743288.jpg,4.886986380578488,0.0610 s
3683418770.jpg,4.881306571611951,0.0526 s
3686287517.jpg,4.786085524380061,0.0594 s
36869449.jpg,4.905155525413115,0.0372 s
3688540831.jpg,4.60328777256735,0.0326 s
3688594216.jpg,4.937436808677702,0.0312 s
368909912.jpg,5.0,0.0157 s
3689126503.jpg,4.758919191114501,0.0469 s
3689872234.jpg,4.890449400020186,0.0469 s
3691978983.jpg,4.485808487027015,0.0588 s
3693087386.jpg,4.896882354276736,0.0496 s
369451183.jpg,4.938248209958635,0.0523 s
369605204.jpg,4.921701867685875,0.0490 s
3697066196.jpg,4.826306052481219,0.0469 s
3697493807.jpg,4.677012399381375,0.0526 s
3697530291.jpg,4.616246778593706,0.0408 s
3697878601.jpg,4.540107179813498,0.0233 s
3698386210.jpg,4.92613544673555,0.0500 s
3702144450.jpg,4.886392393615517,0.0487 s
3702671816.jpg,4.916239473037302,0.0344 s
3704662776.jpg,4.732983478120082,0.0345 s
3705698114.jpg,4.892231360909095,0.0503 s
3705884386.jpg,4.941276400764406,0.0517 s
3706984010.jpg,4.9354374334708275,0.0484 s
3707022590.jpg,4.889552706048855,0.0509 s
3707755654.jpg,4.753687729133631,0.0279 s
3708130060.jpg,4.953983150950461,0.0313 s
3708879448.jpg,4.947550196693912,0.0629 s
3711573590.jpg,4.943116617644237,0.0536 s
3711772310.jpg,4.927540834979454,0.0518 s
3712529193.jpg,4.9511723744626535,0.0312 s
3713010621.jpg,4.848054728739389,0.0624 s
3713773458.jpg,4.879582866713963,0.0441 s
3714832332.jpg,4.965284512892612,0.0486 s
3715014568.jpg,4.8697877953518365,0.0673 s
3715780832.jpg,4.762671399214825,0.0643 s
3716186057.jpg,4.929598466177249,0.0312 s
3716651057.jpg,4.577431638736452,0.0625 s
3716891886.jpg,4.7993436151838855,0.0469 s
371935095.jpg,5.0,0.0275 s
3719984050.jpg,4.458572794241393,0.0169 s
372117089.jpg,4.889754510721096,0.0629 s
3721179887.jpg,4.924136071528676,0.0175 s
3722409963.jpg,4.9495495719007865,0.0471 s
3722476330.jpg,4.945115992851111,0.0312 s
3722623767.jpg,4.802096135680771,0.0473 s
3725954413.jpg,4.941058986446442,0.0313 s
3726632967.jpg,4.9014750916534515,0.0303 s
3727572481.jpg,4.853676281715004,0.0644 s
372829399.jpg,4.774838235836865,0.0479 s
372866056.jpg,4.934249459544888,0.0621 s
3729465678.jpg,4.97518048659086,0.0624 s
3731180333.jpg,4.91905024952511,0.0479 s
3733701155.jpg,4.981236868202402,0.0775 s
3733759776.jpg,4.629155333452005,0.0499 s
3734378087.jpg,4.953171749669528,0.0480 s
3734577194.jpg,4.9440871772522135,0.0308 s
3734652007.jpg,4.728433387088563,0.0615 s
3736336896.jpg,4.737409252346897,0.0319 s
3736358849.jpg,4.95398315095046,0.0429 s
3736418288.jpg,4.918456262562141,0.0313 s
3736752039.jpg,4.981830855165372,0.0477 s
3736907392.jpg,4.939277025557533,0.0621 s
3737792738.jpg,4.964473111611679,0.0319 s
3738819299.jpg,4.943710604607207,0.0308 s
3739339628.jpg,4.906126085021092,0.0313 s
3740923361.jpg,4.878612307105987,0.0522 s
3741259519.jpg,4.8724394135126,0.0566 s
3741472599.jpg,4.480528478387045,0.0395 s
3742811862.jpg,4.914834084793399,0.0542 s
3743649571.jpg,4.941276400764407,0.0643 s
374612387.jpg,4.9513897887806175,0.0624 s
3749654443.jpg,4.925758874090544,0.0312 s
3750200495.jpg,4.60387395470746,0.0626 s
3750653207.jpg,4.9600395325620035,0.0471 s
375084308.jpg,4.929163637541319,0.0313 s
3750920837.jpg,4.964473111611679,0.0313 s
3753143338.jpg,4.942899203326274,0.0630 s
375446021.jpg,4.9352200191528635,0.0495 s
3754491822.jpg,4.947332782375949,0.0641 s
3754591467.jpg,4.882581929524274,0.0480 s
3755058211.jpg,4.939653598202539,0.0394 s
3755358004.jpg,4.930786440103189,0.0471 s
3757841253.jpg,4.931597841384122,0.0313 s
3758354055.jpg,4.783802674041441,0.0490 s
3758613590.jpg,4.941870387727376,0.0302 s
3758636614.jpg,4.895911794668759,0.0475 s
3758843972.jpg,4.830914399503659,0.0317 s
3759443485.jpg,4.9497669862187506,0.0474 s
3759763464.jpg,4.907748887582959,0.0471 s
3761038439.jpg,4.906727876806922,0.0476 s
3761173384.jpg,4.8561687415487285,0.0472 s
3761272199.jpg,4.90602518268497,0.0438 s
3761519418.jpg,4.942790496167292,0.0643 s
3764660296.jpg,4.91368304368578,0.0354 s
3766742048.jpg,4.9406824138014365,0.0439 s
376684942.jpg,4.945115992851111,0.0625 s
3767341492.jpg,4.903140540560519,0.0463 s
3767933394.jpg,4.9638791246487095,0.0348 s
3768070080.jpg,4.931192140743656,0.0452 s
3770559253.jpg,4.957822743037166,0.0471 s
377273746.jpg,4.960039532562003,0.0307 s
3773463532.jpg,4.506537020286851,0.0318 s
3775591333.jpg,4.927758249297416,0.0474 s
3775862144.jpg,4.905966926694049,0.0265 s
3776716867.jpg,4.804254669214688,0.0485 s
3779249317.jpg,4.737098740515672,0.0469 s
3779311128.jpg,4.84275149241786,0.0519 s
3780702032.jpg,4.891043386983156,0.0320 s
3782183827.jpg,4.937495064668622,0.0463 s
3783245891.jpg,4.962473736404805,0.0318 s
3783312451.jpg,4.949549571900787,0.0313 s
3783568353.jpg,4.94268178900831,0.0470 s
3784715028.jpg,4.78073964171333,0.0395 s
3785783338.jpg,4.890825972665193,0.0414 s
3787014324.jpg,4.862087288005827,0.0560 s
378746968.jpg,4.873685643429462,0.0564 s
3787979013.jpg,4.951766361425624,0.0498 s
3788379941.jpg,4.51598255570345,0.0466 s
3788909806.jpg,4.802197038016894,0.0690 s
3789837472.jpg,4.906401755329977,0.0501 s
3791999774.jpg,4.950578387499684,0.0302 s
3792338234.jpg,4.880929998966946,0.0629 s
3792378354.jpg,4.947115368057986,0.0469 s
379323686.jpg,4.916239473037303,0.0625 s
379362291.jpg,4.138023206483487,0.0313 s
3794248989.jpg,4.923324670247744,0.0624 s
379437662.jpg,4.471060735912162,0.0452 s
3794461596.jpg,4.448025971786575,0.0399 s
37951657.jpg,4.762561161120929,0.0473 s
3796455854.jpg,4.968530118016347,0.0473 s
3797715149.jpg,4.939653598202539,0.0319 s
3800059044.jpg,4.9602569468799675,0.0668 s
3800600451.jpg,4.866064715246974,0.0389 s
3801275835.jpg,4.958634144318101,0.0639 s
3804031946.jpg,4.966689901136517,0.0311 s
3805107589.jpg,4.798248738771207,0.0420 s
38056572.jpg,4.639268721468216,0.0529 s
3806051518.jpg,4.9600395325620035,0.0469 s
3809644203.jpg,4.87817747847006,0.0490 s
3810011859.jpg,4.907154900619989,0.0628 s
381148704.jpg,4.973775098346956,0.0477 s
3812031514.jpg,4.973181111383987,0.0313 s
3812657000.jpg,4.908401130536852,0.0479 s
3812865597.jpg,4.938842196921605,0.0571 s
3812926720.jpg,4.727796753780392,0.0574 s
3814668128.jpg,4.536007527063629,0.0469 s
3815063597.jpg,4.7672058806006214,0.0317 s
3815098207.jpg,4.834478321281479,0.0312 s
3816407980.jpg,4.918673676880104,0.0596 s
3817723435.jpg,4.93440861787193,0.0490 s
3817779484.jpg,4.886334137624596,0.0472 s
3818998606.jpg,4.969124104979318,0.0626 s
3820650799.jpg,4.921760123676797,0.0625 s
3821275434.jpg,4.939871012520501,0.0468 s
3822506826.jpg,4.937871637313629,0.0639 s
3822808828.jpg,4.390865524924606,0.0478 s
3824105113.jpg,4.673681501567239,0.0496 s
3824362477.jpg,4.965798920692061,0.0631 s
3824413541.jpg,3.473977028314309,0.0524 s
3824485636.jpg,4.950143558863756,0.0496 s
3825250471.jpg,4.902069078616424,0.0312 s
3825304964.jpg,4.955823367830293,0.0470 s
3825365753.jpg,4.737851885805684,0.0569 s
3825837186.jpg,4.957822743037166,0.0528 s
3826205454.jpg,4.932191828347094,0.0581 s
3826585780.jpg,4.860703222934522,0.0401 s
3827560087.jpg,4.890006766561398,0.0481 s
382774042.jpg,4.948738170619853,0.0525 s
3827911032.jpg,3.823406720759514,0.0305 s
3827968988.jpg,4.415057417258736,0.0326 s
3828155719.jpg,4.918673676880104,0.0361 s
3828472247.jpg,4.800632491445946,0.0441 s
3829660645.jpg,4.805275679990725,0.0313 s
3835050024.jpg,4.798206092426007,0.0472 s
3838001890.jpg,4.947057112067065,0.0631 s
3839953318.jpg,4.861355465888414,0.0469 s
3840546727.jpg,4.972963697066023,0.0312 s
3840923045.jpg,4.949926144545793,0.0342 s
3841233055.jpg,4.961068348160901,0.0502 s
3841305755.jpg,4.968530118016347,0.0499 s
3841509426.jpg,4.960850933842937,0.0491 s
3843377036.jpg,4.874250502396972,0.0352 s
3843859642.jpg,4.929757624504291,0.0329 s
3844930238.jpg,4.903474466860326,0.0472 s
3845656628.jpg,4.920079065124008,0.0507 s
3846071699.jpg,4.537323440025168,0.0511 s
3846844854.jpg,4.944145433243135,0.0653 s
3847022878.jpg,4.963661710330745,0.0498 s
384788069.jpg,4.274518219294316,0.0334 s
3847915749.jpg,4.919861650806044,0.0667 s
3847965007.jpg,4.829856455909301,0.0496 s
3848727332.jpg,4.980425466921469,0.0470 s
3848893941.jpg,4.81387497260405,0.0601 s
3850107264.jpg,4.980642881239433,0.0502 s
3850147128.jpg,4.254296646477134,0.0263 s
3850577376.jpg,4.791707077355675,0.0488 s
3851672801.jpg,5.0,0.0504 s
3851941327.jpg,4.4951801568069705,0.0501 s
3853359984.jpg,4.108881796365321,0.0328 s
3854279335.jpg,4.9600395325620035,0.0180 s
3855419676.jpg,4.962850309049811,0.0651 s
3856196713.jpg,4.929757624504291,0.0312 s
3856507445.jpg,4.858168116755601,0.0364 s
3856900502.jpg,4.425122955714507,0.0640 s
3860253466.jpg,4.9123998809505975,0.0501 s
3860848792.jpg,4.945709979814081,0.0504 s
3861043546.jpg,4.768510366508401,0.0635 s
3861673008.jpg,4.962473736404805,0.0355 s
3864280906.jpg,4.829856455909302,0.0502 s
3866688343.jpg,4.91255903927764,0.0501 s
3867441709.jpg,4.893260176507995,0.0509 s
386746008.jpg,4.973557684028993,0.0338 s
3867705645.jpg,4.825770321509172,0.0164 s
3867707916.jpg,4.937813381322707,0.0307 s
387003357.jpg,4.904025807478097,0.0625 s
3870343367.jpg,4.934466873862851,0.0751 s
3870457394.jpg,4.808311675619358,0.0575 s
3871801313.jpg,4.9034744668603265,0.0544 s
3872043875.jpg,4.526414260373746,0.0339 s
3872509611.jpg,4.929975038822255,0.0393 s
387259022.jpg,4.95095496014469,0.0242 s
3872832716.jpg,4.936299285919822,0.0313 s
3874298550.jpg,4.8085446995830425,0.0625 s
3874382715.jpg,4.93322064394599,0.0470 s
3876341199.jpg,4.860268394298596,0.0624 s
3876523676.jpg,4.6455908772698,0.0313 s
3879362113.jpg,4.488409467232697,0.0312 s
3880140639.jpg,4.959445545599034,0.0430 s
3880718005.jpg,4.978208677396631,0.0564 s
3881103730.jpg,4.819554781570587,0.0472 s
3885568060.jpg,4.92613544673555,0.0625 s
3886483510.jpg,4.704743591614442,0.0472 s
3886718406.jpg,4.73818581210549,0.0371 s
3886757277.jpg,4.930945598430231,0.0395 s
3886880606.jpg,4.142346870963881,0.0469 s
3888454309.jpg,4.953171749669528,0.0312 s
3890421755.jpg,4.902938735888278,0.0624 s
3890811565.jpg,4.611320114917183,0.0481 s
3891717415.jpg,4.852647466116107,0.0577 s
3892086124.jpg,4.938465624276599,0.0526 s
3892332557.jpg,4.888550927149434,0.0468 s
389395842.jpg,4.970152920578215,0.0471 s
3894915205.jpg,4.879466354732122,0.0626 s
3895433023.jpg,4.867252689172914,0.0628 s
3895663827.jpg,4.956417354793262,0.0169 s
3896434582.jpg,4.9249474728096105,0.0641 s
3898078585.jpg,4.9495495719007865,0.0469 s
3900873243.jpg,4.934191203553967,0.0624 s
3900966844.jpg,4.94976698621875,0.0696 s
390226070.jpg,3.9874570624925645,0.0535 s
3902626347.jpg,4.936031420433798,0.0627 s
3903483278.jpg,4.927540834979453,0.0624 s
3904942577.jpg,4.9513315327896965,0.0625 s
3905518312.jpg,4.957011341756233,0.0477 s
3908700784.jpg,4.302103448025465,0.0620 s
3908763168.jpg,4.577330736400331,0.0703 s
3908866899.jpg,4.865253313966041,0.0312 s
3910222592.jpg,4.464908655179739,0.0608 s
3910973897.jpg,4.920455637769014,0.0568 s
3913177014.jpg,4.882581929524274,0.0470 s
3913188131.jpg,4.566491239793585,0.0624 s
39140730.jpg,4.885146163698656,0.0470 s
391573160.jpg,4.956199940475298,0.0312 s
3916048282.jpg,4.8219889854133875,0.0469 s
39160482821.jpg,4.932409242665057,0.0625 s
3916222248.jpg,4.968530118016347,0.0558 s
3916243478.jpg,4.941276400764406,0.0599 s
3916637949.jpg,4.968283575702923,0.0581 s
3916850615.jpg,4.9325684009921,0.0443 s
3916915691.jpg,4.893854163470964,0.0470 s
3917849504.jpg,4.667850339096523,0.0312 s
3918062562.jpg,4.964907940247606,0.0313 s
3918280584.jpg,4.9602569468799675,0.0313 s
3918838221.jpg,4.951331532789697,0.0469 s
3919380535.jpg,4.786896925660995,0.0469 s
392103652.jpg,4.9551711248764,0.0465 s
3921589638.jpg,4.926352861053514,0.0470 s
392179845.jpg,4.964690525929643,0.0312 s
3922421993.jpg,4.801630087753401,0.0624 s
3923233289.jpg,4.920731308077899,0.0677 s
3923541475.jpg,4.936248834751761,0.0429 s
3925412649.jpg,4.9445220058881425,0.0312 s
392558137.jpg,4.9283522362603875,0.0624 s
3927444590.jpg,4.646412174669576,0.0479 s
3927881802.jpg,4.993349631425488,0.0477 s
3928559890.jpg,4.60293043179896,0.0627 s
3930941584.jpg,4.82036618285152,0.0469 s
3931210821.jpg,4.957822743037166,0.0624 s
3932630945.jpg,4.574316063944298,0.0626 s
3932684731.jpg,4.957011341756233,0.0451 s
3932785686.jpg,4.866006459256052,0.0495 s
3934165977.jpg,4.949984400536715,0.0598 s
3934821151.jpg,4.374469328745729,0.0518 s
3934995195.jpg,4.892231360909095,0.0472 s
3935177366.jpg,4.940464999483473,0.0312 s
3937913166.jpg,4.72903880110529,0.0468 s
3938367619.jpg,4.9511723744626535,0.0312 s
3939043948.jpg,4.945927394132045,0.0312 s
3939622523.jpg,4.501645198132667,0.0470 s
3940105265.jpg,4.549510068884896,0.0312 s
3940357186.jpg,4.962473736404805,0.0472 s
3940847938.jpg,4.95154894710766,0.0469 s
3941788092.jpg,4.970529493223221,0.0498 s
3943080167.jpg,4.954794552231395,0.0404 s
3944642127.jpg,4.900881104690483,0.0469 s
3945869834.jpg,4.898722571156568,0.0550 s
3946405001.jpg,3.5237774988703827,0.0469 s
3947046278.jpg,4.7815723661668645,0.0312 s
3948135332.jpg,4.502833172058606,0.0312 s
3948277105.jpg,4.90948820212667,0.0315 s
3948522988.jpg,4.91548632774729,0.0470 s
3948731617.jpg,4.210967838095044,0.0469 s
3949143151.jpg,4.879365452395999,0.0625 s
3949472497.jpg,4.672072217355111,0.0533 s
395036065.jpg,4.914457512148393,0.0316 s
395147567.jpg,4.896070952995801,0.0463 s
3951898034.jpg,4.924236973864797,0.0312 s
3952840501.jpg,4.992538230144554,0.0312 s
395315549.jpg,5.0,0.0423 s
39540491.jpg,4.850213262273305,0.0438 s
3954258141.jpg,4.7425028791733235,0.0375 s
3955560376.jpg,4.6623489203336455,0.0469 s
3956832242.jpg,4.945709979814082,0.0312 s
3957754780.jpg,4.979831479958499,0.0312 s
3960128594.jpg,4.958634144318101,0.0468 s
3960444662.jpg,4.826878716271589,0.0626 s
3960629357.jpg,4.5839285625108,0.0330 s
3961390501.jpg,4.711112576353193,0.0471 s
3961459513.jpg,4.727144510826504,0.0324 s
3962058482.jpg,4.954577137913431,0.0469 s
396221760.jpg,4.9142400978304295,0.0469 s
3962244093.jpg,4.936625407396768,0.0625 s
3964553280.jpg,4.955605953512329,0.0672 s
396505725.jpg,4.9443045915701775,0.0341 s
3965556653.jpg,4.957605328719203,0.0256 s
3966627187.jpg,4.920086869946869,0.0307 s
3966829877.jpg,4.933061485618948,0.0419 s
3969622447.jpg,4.90070062319084,0.0336 s
3970268650.jpg,4.914449707325532,0.0322 s
3971050023.jpg,4.791526595856033,0.0315 s
3971662930.jpg,4.937436808677701,0.0499 s
3971799391.jpg,4.817730174336477,0.0460 s
3973001148.jpg,4.942681789008309,0.0469 s
397322876.jpg,4.945333407169075,0.0481 s
3973813247.jpg,4.960850933842938,0.0739 s
3974701478.jpg,4.949332157582822,0.0341 s
3975469304.jpg,4.392377018719872,0.0664 s
3976452832.jpg,4.870310007974147,0.0497 s
3976883946.jpg,4.849359214647172,0.0502 s
3977122123.jpg,4.8643836566941845,0.0484 s
3978652004.jpg,4.959445545599035,0.0482 s
3978837773.jpg,4.862007708842304,0.0469 s
3980206588.jpg,4.920890466404941,0.0156 s
3980253534.jpg,4.832261531756641,0.0469 s
3980401611.jpg,4.9474919407029905,0.0423 s
3982768803.jpg,4.911241035020119,0.0470 s
3983499964.jpg,4.945550821487038,0.0469 s
3984248064.jpg,4.93322064394599,0.0565 s
3985027264.jpg,4.925324045454617,0.0498 s
3985258920.jpg,4.960850933842938,0.0503 s
398551269.jpg,4.900287117727511,0.0512 s
3985602874.jpg,4.853039648406834,0.0486 s
3986881860.jpg,4.941058986446444,0.0350 s
3987605606.jpg,5.0,0.0667 s
3989767571.jpg,4.906126085021092,0.0500 s
3992677101.jpg,4.9106179200616875,0.0316 s
3993808694.jpg,5.0,0.0343 s
3994007574.jpg,4.2977887957782315,0.0511 s
3994759280.jpg,4.924136071528677,0.0336 s
3994759840.jpg,4.9123998809505975,0.0352 s
3995400927.jpg,4.946521381095015,0.0302 s
3999106249.jpg,4.919442431815837,0.0181 s
4000012271.jpg,4.491637047890113,0.0490 s
4000500172.jpg,4.944898578533147,0.0663 s
4000774743.jpg,4.962850309049811,0.0501 s
4001539544.jpg,4.809746191858721,0.0181 s
4002090879.jpg,4.9054738420672,0.0331 s
4002265121.jpg,4.962256322086841,0.0643 s
