image_name,brisque_transformed_mos,niqe_transformed_mos,MOS
4611753437.jpg,4.7765,4.2334,2.4956
461213420.jpg,4.5217,4.2405,1.4815
4614592470.jpg,4.723,4.1304,2.36
4615199637.jpg,3.1896,4.2093,2.3107
4617163865.jpg,3.3526,3.6291,2.1031
4617747913.jpg,3.3999,4.2728,2.7404
4619633197.jpg,3.1397,3.9733,3.8952
4620749659.jpg,4.6657,4.3606,3.4452
4622900651.jpg,3.7105,4.5158,3.4646
4623510365.jpg,4.3194,4.4194,3.4404
4625855199.jpg,4.121,4.4021,2.8198
4625946312.jpg,2.9997,4.177,2.3704
4626592042.jpg,4.2914,4.113,2.7874
4626914740.jpg,4.1162,4.1122,3.5288
4629048299.jpg,4.8627,4.3599,1.8519
4630540392.jpg,4.3547,4.4461,3.5463
4631127472.jpg,3.9593,3.6683,2.66
4631601517.jpg,4.959,4.0757,2.7798
4631640521.jpg,4.8834,4.1927,3.7857
463199566.jpg,4.7488,3.8983,2.9722
4632834953.jpg,4.4435,3.2666,3.4324
4633306112.jpg,4.063,3.819,2.219
463426919.jpg,3.7273,4.0295,2.3519
4634635214.jpg,3.582,4.6336,3.3143
463525569.jpg,4.3185,4.3568,3.4949
4635702029.jpg,4.5447,4.5404,3.4951
4636057593.jpg,3.808,3.9272,3.3611
4637538714.jpg,3.9521,3.7036,1.8598
4638196012.jpg,4.6372,4.2199,3.7615
4638688609.jpg,4.1747,4.2863,3.6549
4638773413.jpg,4.0371,3.8099,3.3208
4639008494.jpg,3.6391,3.521,2.3861
4639050491.jpg,3.5266,4.3618,3.2376
4640205988.jpg,4.2747,4.5197,3.5701
464118000.jpg,3.3564,4.1107,2.5288
4643295751.jpg,4.408,3.3207,2.8154
4643928912.jpg,4.4573,4.565,2.9709
4644879921.jpg,3.6367,4.5783,3.1058
4644913731.jpg,4.0772,4.1769,3.2294
4647260189.jpg,3.0003,4.0416,3.5701
4647732482.jpg,4.2199,4.2412,3.4653
4650909917.jpg,4.6381,4.1772,3.5185
4651317050.jpg,3.141,3.9658,2.4909
4651402324.jpg,4.0707,4.6272,3.5882
4655744443.jpg,4.3522,4.6127,3.5377
4656581279.jpg,4.0378,4.2275,3.6273
4656808355.jpg,3.9183,4.7272,3.1442
4658471909.jpg,3.3485,4.3348,2.1068
4659357736.jpg,4.8452,4.1718,2.7091
466432603.jpg,4.761,3.9656,3.0187
4664658605.jpg,3.6301,4.3824,3.1981
46667675.jpg,4.4632,3.5321,2.5607
4668385279.jpg,2.9011,4.3438,3.4381
4668832694.jpg,4.6316,4.3168,3.4906
4668889560.jpg,4.5539,4.3159,3.4216
4668901744.jpg,4.3927,4.2519,3.6422
4669146975.jpg,4.2564,3.0267,2.5327
4669754441.jpg,3.9565,4.4941,3.7788
4670475171.jpg,4.839,4.3486,3.9252
4670590256.jpg,4.4128,3.5575,3.213
4671382441.jpg,3.7787,4.009,3.7596
4671409819.jpg,3.5405,3.7773,2.7568
4671787703.jpg,4.1697,3.735,3.3238
4672698013.jpg,4.2568,4.3783,3.6535
4672766619.jpg,4.6966,4.4735,3.7087
4673438844.jpg,4.5855,3.9713,3.7885
4673878145.jpg,3.6053,4.3075,3.1782
4674436980.jpg,4.6117,4.5881,3.625
4674618399.jpg,3.2908,3.9123,3.1389
4674790248.jpg,3.4859,3.8316,3.619
4676269978.jpg,3.9609,4.1507,3.8462
4676525770.jpg,4.093,4.0297,2.6792
46766983.jpg,4.2432,4.1401,2.0784
4676944717.jpg,3.9263,3.0123,2.4286
4679147725.jpg,4.2524,4.032,3.581
4680082599.jpg,4.0151,4.5325,3.8762
4681215652.jpg,3.9227,4.6948,3.3889
4681329966.jpg,3.5341,4.7904,3.6273
4682349014.jpg,3.8092,3.4847,2.8476
4682743182.jpg,4.2867,4.196,2.3663
4683130999.jpg,4.2063,3.871,3.3113
4683892759.jpg,3.6973,3.6463,2.9505
468518360.jpg,3.7739,3.6683,3.3564
468574107.jpg,2.6533,4.2706,1.7451
4685744038.jpg,3.3932,4.4148,3.81
4687542962.jpg,3.7421,4.0322,2.9159
468764619.jpg,3.6268,4.5185,3.198
4688027801.jpg,2.731,3.4499,3.1068
4688672987.jpg,4.7999,4.3455,3.2453
4688942670.jpg,4.6656,4.2914,3.3868
4689159899.jpg,3.463,4.2501,2.0095
4689181626.jpg,4.3947,4.3408,2.8163
469009898.jpg,3.924,3.7594,3.2222
4690644950.jpg,3.6574,4.3057,3.4245
4690684792.jpg,3.6217,3.74,3.2182
4691973869.jpg,4.359,4.1882,2.2673
4692095992.jpg,4.7551,3.4272,3.0792
4692485168.jpg,4.4091,4.6967,3.4636
4693844054.jpg,4.3262,4.213,3.0588
4694563082.jpg,3.5763,4.3827,3.6792
4696097531.jpg,4.2305,3.8478,3.3019
4696239138.jpg,2.7561,4.149,3.6514
4696642475.jpg,4.0153,4.3665,3.5377
4697031191.jpg,4.3085,4.4001,3.2308
4698449914.jpg,3.9557,4.107,2.6231
469890496.jpg,4.282,3.7407,3.125
4698931028.jpg,4.5805,4.277,3.4018
4699352200.jpg,4.2865,4.1311,3.5794
4699474732.jpg,4.3861,4.0449,2.9412
4701833798.jpg,4.3198,4.6235,3.3204
4702275189.jpg,4.8969,4.9194,3.5288
470258883.jpg,3.1141,3.777,2.7757
4702824874.jpg,3.7919,3.604,2.7549
4704193975.jpg,4.438,3.8804,2.9709
4704223777.jpg,4.805,4.529,3.5155
4704686099.jpg,3.8808,4.0594,2.8235
4704859608.jpg,2.996,4.1601,2.2885
4705856366.jpg,3.7841,3.7877,3.0849
4706726398.jpg,3.6409,3.7921,2.5741
4707334942.jpg,4.1364,3.5559,3.5182
4708680413.jpg,4.711,4.3934,3.1887
47095522.jpg,4.12,4.2477,3.4953
4710464067.jpg,4.6906,4.0294,3.7426
4711101546.jpg,4.3879,3.8321,3.2913
4711939216.jpg,3.4908,3.3607,2.1875
4713092038.jpg,4.2092,3.9012,3.75
4714778162.jpg,3.7746,3.5563,3.3592
4714961173.jpg,2.3162,4.1653,3.3611
4718032191.jpg,3.3601,3.9178,3.1429
4718226346.jpg,3.8077,4.0182,2.972
4718542749.jpg,3.8224,4.301,3.0926
4719295519.jpg,4.6335,4.3746,2.785
4719558314.jpg,3.3371,4.2085,1.8899
4722268334.jpg,4.2224,4.417,3.5981
4722272826.jpg,4.3782,4.2751,3.6667
4722588778.jpg,4.5955,4.2583,3.7353
4725670933.jpg,4.5965,4.3505,3.2857
4725890838.jpg,3.245,4.2972,2.9519
4726274782.jpg,3.5064,4.0358,1.9386
4727744330.jpg,3.8741,4.5486,3.7143
4728646090.jpg,3.9148,3.809,1.8108
4728690118.jpg,2.5692,4.2363,3.8774
4730475136.jpg,4.2192,4.0005,2.8692
4730781966.jpg,3.6125,4.4016,2.1224
4731015701.jpg,3.3148,4.1739,3.0273
4731319039.jpg,3.3724,3.99,2.3535
4731330377.jpg,4.3077,3.9997,2.9259
4732322374.jpg,4.2884,4.1861,3.8762
4732496293.jpg,3.6875,3.8114,2.8889
4733042196.jpg,3.137,4.4704,3.7699
4733189524.jpg,4.3214,4.0957,2.9831
4735563555.jpg,4.8122,4.3395,3.4667
473566328.jpg,4.8744,4.2324,3.5185
4737751146.jpg,3.833,3.7154,3.5347
4737850701.jpg,3.3443,4.2832,3.1776
473881316.jpg,4.263,3.6347,1.6857
4738960229.jpg,4.0328,3.6806,2.2222
4739066142.jpg,3.4893,4.1881,3.8468
4739558783.jpg,3.9387,4.1091,3.3235
474070389.jpg,4.8186,4.7255,3.9082
4740901654.jpg,4.7924,4.5187,2.9328
4742025728.jpg,3.6855,3.7917,3.2909
4743492963.jpg,4.1354,4.2666,2.57
4743830608.jpg,2.8665,4.0378,3.416
4746340677.jpg,4.5593,4.385,3.2045
4747712670.jpg,3.5235,4.2486,3.283
4748697171.jpg,3.1194,3.9942,2.5514
4748829159.jpg,4.1383,4.1498,2.9252
4750416133.jpg,4.4702,3.5078,3.4312
4750521580.jpg,4.1528,4.5097,3.9029
4752962359.jpg,4.3347,4.1448,3.1619
4757093692.jpg,3.2587,4.2531,3.5149
4757384229.jpg,3.8703,2.4874,2.4206
475853335.jpg,3.0867,4.1235,2.1343
47612135.jpg,4.0809,4.2729,3.4393
4761802851.jpg,4.7582,4.3562,2.7941
4761960995.jpg,3.5469,4.2599,3.0096
4764407251.jpg,4.939,4.5301,3.037
4764540278.jpg,3.1625,4.0915,3.4865
4764809752.jpg,3.5971,4.4785,3.0877
4765706226.jpg,4.7319,4.7654,3.6832
4765708291.jpg,4.5206,4.8542,3.7117
4766339964.jpg,4.7941,4.5892,3.3796
4767640691.jpg,3.0273,4.1116,2.6289
4769301151.jpg,4.8607,3.4855,2.2816
4770124841.jpg,3.9705,4.346,3.2609
4770169005.jpg,4.1045,4.5864,3.6296
4770545465.jpg,4.2962,4.386,3.6759
4770991170.jpg,4.0702,4.6305,3.1569
4771924563.jpg,3.7365,3.9426,3.06
4772591404.jpg,3.3797,4.1672,3.2778
4773063971.jpg,4.2001,3.8451,2.9722
4773302631.jpg,4.1999,4.4016,3.2404
4774195402.jpg,4.9743,4.1468,3.8426
4777018149.jpg,4.2827,3.7527,3.5941
4777807371.jpg,4.0762,4.3528,3.2358
4778402744.jpg,4.1637,4.3543,3.505
4778495597.jpg,3.8917,3.564,3.0093
477928479.jpg,4.2631,4.3115,2.7248
477939756.jpg,3.64,4.4018,3.6893
4780164434.jpg,3.9256,4.3872,3.1143
4780450043.jpg,4.3175,4.2941,3.4466
4781142781.jpg,4.0447,4.4903,3.0721
4781552174.jpg,4.0418,3.1719,3.4412
4782504809.jpg,4.2583,3.41,3.5049
4782546865.jpg,4.3766,4.1632,3.4867
4782608700.jpg,3.4101,4.2852,2.9911
4782637866.jpg,4.0922,3.5441,3.7075
4782987041.jpg,4.7463,4.3763,3.9541
4784361629.jpg,3.8882,3.9955,3.2121
4786690796.jpg,4.4609,4.5166,2.3509
4787556835.jpg,4.3244,4.3874,3.4673
4788033646.jpg,3.9495,4.4367,3.8455
4789129778.jpg,4.1187,4.4842,3.2178
4791175187.jpg,3.771,3.8826,3.271
4792717107.jpg,2.9542,4.2194,3.4904
4794011269.jpg,4.008,3.9011,3.5943
4794298678.jpg,4.528,4.5969,3.3551
4794780770.jpg,4.1839,4.0006,3.2523
4795531186.jpg,3.94,4.5692,3.4667
4796228876.jpg,4.4243,4.2923,3.6019
4800263969.jpg,3.7861,3.5191,3.0194
4801184295.jpg,3.8104,4.4936,3.6204
4801726337.jpg,3.6102,3.612,3.0297
4803889024.jpg,4.0997,3.718,2.9907
4804088480.jpg,4.7957,4.4304,3.3636
4804146129.jpg,3.9148,4.0182,2.5392
4804146646.jpg,4.6758,4.4706,3.8
4804414192.jpg,3.0784,3.559,3.3524
4805041131.jpg,3.5885,3.7402,3.1584
4805501528.jpg,4.2249,3.3229,3.3874
4806036650.jpg,1.2055,3.1075,1.7184
480626798.jpg,3.8448,3.0534,1.9636
4806281586.jpg,4.3242,4.5655,3.0476
4806591146.jpg,4.7392,4.3034,3.0374
4808255488.jpg,4.0338,4.003,3.6667
4809080599.jpg,4.3384,4.235,3.8018
4814084144.jpg,3.905,3.5874,3.283
4819833644.jpg,3.1469,3.9027,1.885
4819847439.jpg,2.251,4.2416,2.0841
4820110338.jpg,3.8405,3.8141,2.9902
4822559131.jpg,3.6356,3.8904,2.9057
4822674187.jpg,4.1807,4.2561,2.9915
4822965011.jpg,4.1695,4.5635,3.375
4824776407.jpg,4.8716,4.3944,3.6857
4826544292.jpg,3.7331,4.121,2.4779
4828138245.jpg,4.7303,4.2474,2.3874
4828896285.jpg,4.0251,4.1793,3.6885
4830054430.jpg,4.0668,4.5199,3.5472
4830420359.jpg,4.5243,3.8427,3.0841
4831070004.jpg,4.2468,3.8579,1.4615
483164670.jpg,3.6085,3.4766,2.5182
4835256174.jpg,3.7014,4.0805,3.9252
4835865863.jpg,4.2056,4.1799,3.0588
483591009.jpg,4.0746,4.332,3.301
4837135935.jpg,3.9058,4.7959,3.3663
4837286609.jpg,3.9816,4.0948,3.8365
4838893362.jpg,2.9768,4.2531,3.0874
4840518597.jpg,4.7089,4.3536,3.1287
4842717407.jpg,3.5853,3.5125,3.2941
4843346384.jpg,4.3888,4.2542,3.1698
4843845900.jpg,4.8812,4.1997,2.8846
4845155288.jpg,4.3282,3.9152,3.2524
4845527109.jpg,4.6419,4.5591,3.7719
4845803922.jpg,4.6095,4.2992,2.3784
4845997437.jpg,3.7048,4.0277,2.8095
4846003639.jpg,3.5995,3.667,3.048
4847778477.jpg,3.7618,4.0522,3.6481
4847844430.jpg,4.1071,4.6068,3.5446
4847954914.jpg,4.7607,3.5572,2.9612
4848345613.jpg,4.0585,3.4978,3.7143
484860366.jpg,2.4495,4.2362,2.1963
4850291252.jpg,4.4559,3.9583,2.4231
4851066149.jpg,3.3551,4.0214,2.2857
4851467262.jpg,4.9156,4.3229,3.46
485174290.jpg,4.1459,3.8148,3.5481
4851762296.jpg,3.6467,3.8113,3.051
4852617544.jpg,4.3464,4.4991,3.5577
4852968688.jpg,4.8422,4.0399,3.2524
4854909641.jpg,3.2299,4.485,2.3394
4855511701.jpg,2.7189,4.3622,2.7624
4856036467.jpg,3.6135,4.4315,3.703
4857542718.jpg,4.1635,4.196,3.75
4858031538.jpg,3.5004,3.2195,2.5872
4858527470.jpg,4.6127,4.189,2.8148
486068453.jpg,3.2604,3.9633,2.6195
486170909.jpg,4.7522,4.0182,3.0481
4862383971.jpg,4.3617,3.9499,3.3491
4862615903.jpg,4.6264,4.5971,3.4078
4863093063.jpg,3.8138,4.2298,2.581
4864265547.jpg,3.9658,4.2427,3.3962
4866523929.jpg,4.845,4.0368,3.4643
4867071134.jpg,3.8377,4.4174,3.3942
4867659714.jpg,3.5762,4.5958,3.215
4867994945.jpg,2.5156,3.3194,1.7727
4868050690.jpg,4.0407,4.897,3.7658
4868558209.jpg,4.2212,3.9481,2.5588
4868895324.jpg,3.9112,4.3254,3.6733
4870809935.jpg,4.6459,4.4456,3.9091
4871407891.jpg,4.6353,3.9969,3.2294
4871444135.jpg,4.2195,4.1833,3.6415
4872116932.jpg,3.6676,4.1748,2.6364
4873047491.jpg,4.3432,4.459,3.75
4875935356.jpg,3.4147,4.3903,3.1032
4875993491.jpg,4.5988,3.3356,3.3883
4877994171.jpg,3.1569,4.1482,3.0769
487860600.jpg,3.7046,4.106,1.5536
4880270138.jpg,4.3247,4.4202,3.4762
4882295000.jpg,4.7509,3.9253,3.7308
4882358476.jpg,3.6441,4.2865,3.4312
4882465125.jpg,3.7477,3.7604,2.2385
4882952027.jpg,4.4631,3.2879,3.1386
4883254364.jpg,3.6782,4.0803,3.5644
4883647933.jpg,4.3971,4.3642,3.1509
4883939911.jpg,3.223,3.6037,2.0234
4885160336.jpg,4.6561,3.8783,3.7238
4885242381.jpg,4.8278,4.7286,3.3663
4885928195.jpg,4.4566,3.7299,2.9619
4886153819.jpg,4.5542,3.692,3.3137
4886277173.jpg,3.7186,4.0629,2.0971
4886518096.jpg,4.0793,4.1187,2.8704
4886525195.jpg,4.6569,3.651,3.1389
4887400905.jpg,2.8417,4.3917,3.3333
4887754576.jpg,3.456,4.4157,2.8942
488823133.jpg,4.9295,4.6094,3.3542
4889658118.jpg,3.772,4.5375,3.5521
4889890723.jpg,3.4224,3.9943,3.1683
4890086996.jpg,3.8732,4.329,3.2222
4890155523.jpg,4.9656,4.6236,3.5959
4891468275.jpg,3.3276,4.1771,3.934
4891817119.jpg,4.4585,4.5515,3.6214
4893296719.jpg,3.7933,4.0344,3.2596
4895451556.jpg,4.086,4.2609,3.8378
489975423.jpg,3.9731,4.4301,3.6916
4900369405.jpg,4.9098,4.2337,3.1887
4900565313.jpg,3.9858,3.9528,2.7619
4900640591.jpg,4.6553,4.0898,3.2358
4901671249.jpg,3.5742,3.4328,2.7333
4902129359.jpg,4.0685,4.6842,3.7822
4902504109.jpg,1.9338,4.1258,1.8636
4903384785.jpg,4.1994,4.7356,3.2963
4903418699.jpg,4.0428,3.9425,2.8796
4904294830.jpg,3.0792,4.3133,3.5841
4905609957.jpg,3.6679,3.9293,2.7429
4905995730.jpg,4.8114,4.6674,3.92
4906359700.jpg,3.8856,4.6988,3.767
4906429431.jpg,3.2217,4.9028,3.9725
4906735319.jpg,4.104,4.2024,3.8081
4906902596.jpg,4.0507,4.212,3.2523
4907748522.jpg,4.6635,4.278,3.3694
4908270930.jpg,3.0306,4.148,2.73
4908441792.jpg,3.5487,3.3442,2.729
4909946838.jpg,4.8308,4.5398,3.5495
4910377121.jpg,3.6821,3.2117,2.09
4911877298.jpg,4.2539,4.5168,3.1176
4911990100.jpg,4.1924,4.4154,2.9923
4912317009.jpg,4.059,4.5899,3.7596
4912437730.jpg,3.2707,4.2593,3.875
4913587642.jpg,4.2472,4.1892,3.7658
4915971389.jpg,4.5462,3.8993,2.8462
4918086314.jpg,4.6635,4.5401,3.486
491839128.jpg,4.2345,3.9958,2.25
4919695267.jpg,3.7492,4.2136,3.0273
4920401436.jpg,3.673,3.91,2.6241
4920539113.jpg,4.9605,4.2576,3.7207
4921474940.jpg,4.4389,4.2827,3.3178
4921721859.jpg,4.7653,3.9509,3.4563
4921823031.jpg,4.9843,4.1408,3.5283
4922516594.jpg,3.6511,4.1104,2.6509
4922763994.jpg,3.8643,4.0058,3.19
4922860865.jpg,3.5884,3.9407,2.7767
4922892935.jpg,2.7998,4.3328,3.7788
4923216773.jpg,4.1618,4.2493,3.6698
4923537063.jpg,2.8224,3.8681,3.1881
4924398774.jpg,4.2422,4.5207,2.8491
4925153617.jpg,4.0106,2.0299,3.4906
4925167261.jpg,3.5305,4.2895,3.2642
4925344781.jpg,3.7708,3.5765,3.6952
4926447658.jpg,3.5968,4.2488,3.17
4926787829.jpg,3.8827,3.9834,3.0485
492751146.jpg,4.4059,4.5442,3.06
4930262989.jpg,4.496,2.8426,3.3784
493128717.jpg,4.4893,3.901,3.4545
4931966065.jpg,3.1402,3.8824,2.7981
4932130784.jpg,4.6958,4.4242,3.3945
4932950485.jpg,3.3435,4.1325,2.6875
4933863195.jpg,4.2708,4.0148,2.8208
4935990245.jpg,4.2141,4.7984,3.14
4936086328.jpg,4.5817,4.3862,3.6981
4937662029.jpg,4.8239,4.3185,3.5385
4938188075.jpg,2.6524,4.0377,2.7921
494015270.jpg,2.8444,4.372,2.92
4940371977.jpg,3.6352,4.1123,3.4808
4940996206.jpg,4.2783,3.643,3.4906
4941076531.jpg,4.1386,4.4825,3.4038
4941401132.jpg,2.8541,4.6266,3.8762
4941443673.jpg,4.3106,4.4322,3.3333
4942239073.jpg,4.4279,4.3407,2.9818
494236256.jpg,3.3458,4.098,2.48
4943600012.jpg,4.8461,4.5589,3.4563
49445241.jpg,3.0436,4.0702,2.8349
4944793972.jpg,2.7521,4.1574,3.17
4945508144.jpg,3.7699,3.8892,2.934
4947244.jpg,3.7203,3.7792,2.3119
4947500856.jpg,4.3017,4.5074,3.6381
4948125167.jpg,4.3307,4.0159,3.4175
4949714700.jpg,2.9651,4.0394,3.2376
4950276392.jpg,4.4613,4.3086,2.4673
4950643421.jpg,4.7784,4.5267,3.3861
4952399474.jpg,4.6987,4.1958,3.1171
4953282690.jpg,2.2369,3.9867,1.4112
4953733701.jpg,3.6932,4.6652,4.0849
4953755434.jpg,4.4318,4.4375,3.0792
4954115704.jpg,4.7881,4.5442,3.2481
4954209731.jpg,4.1932,2.9536,2.6465
4955052105.jpg,4.1312,4.3618,3.2547
4958359048.jpg,4.2191,4.6836,3.3611
4958737471.jpg,4.6391,4.6425,3.3333
4960025889.jpg,4.0243,3.8071,2.8073
4960147659.jpg,3.402,3.7062,2.4952
4960586032.jpg,4.3961,4.0914,3.0481
496109303.jpg,3.4278,3.9416,2.6937
4961168084.jpg,4.8473,4.2851,3.6404
4961486371.jpg,4.1661,4.429,3.3423
496162577.jpg,4.3799,4.1367,2.6727
4962117985.jpg,3.1778,3.9363,2.215
4962875195.jpg,4.1231,4.669,3.6635
4965455693.jpg,3.5317,4.0577,2.8269
4965802871.jpg,3.8989,3.2412,2.4679
4965946284.jpg,4.5642,3.9412,2.888
4966132108.jpg,4.015,3.4047,3.019
4966811903.jpg,4.295,2.8748,3.3761
4967412135.jpg,4.6998,3.5335,3.4808
4968475623.jpg,4.301,3.9223,3.1217
4969822064.jpg,4.3948,3.8795,3.099
497163401.jpg,3.8977,3.6833,3.6981
4972378781.jpg,4.5996,4.3826,3.7453
4972553952.jpg,4.834,3.9596,3.3796
4972615412.jpg,1.7551,3.9672,2.3704
4973124317.jpg,4.1767,3.6532,3.1714
497525662.jpg,4.2567,3.826,2.8521
4975468754.jpg,4.2295,4.1299,3.4455
4975773859.jpg,1.8754,4.1482,3.9252
4975990286.jpg,4.7017,4.6379,3.604
4976142964.jpg,4.2444,3.7282,2.9592
4976232823.jpg,4.4067,4.1677,3.6699
4976501337.jpg,4.3008,4.0712,3.3909
4978032841.jpg,4.4069,3.9882,2.0
4979420600.jpg,4.0544,3.914,3.2636
4979581696.jpg,3.9577,4.3521,3.3023
4980059014.jpg,4.4162,4.0312,3.1538
4980829250.jpg,3.017,4.5492,2.0283
4981035833.jpg,4.5519,3.9405,3.6176
4981184708.jpg,3.9417,4.2751,3.0189
4982428461.jpg,4.3272,3.6137,3.3491
4982617348.jpg,3.6656,4.2646,3.037
498265046.jpg,4.0123,4.2198,2.3761
4984086049.jpg,1.7668,3.9601,1.9412
4985059388.jpg,3.5774,4.1533,3.7547
4985166775.jpg,3.7922,4.129,3.2897
4985988258.jpg,2.9331,4.2197,3.0841
4986510349.jpg,3.9527,3.6686,1.8378
4986682017.jpg,3.6875,3.6124,1.5196
4987072948.jpg,3.2773,4.2551,3.3047
4987191446.jpg,3.8603,3.2543,1.973
4987318624.jpg,4.1252,4.574,2.5981
49874259.jpg,4.6179,4.268,3.3486
4988320464.jpg,3.9642,4.143,3.6283
4989495161.jpg,4.2706,4.2677,3.8624
499095228.jpg,4.4991,4.7151,4.099
4991407708.jpg,3.6665,4.4332,3.5963
4991538106.jpg,4.1682,3.9169,3.2549
4991939718.jpg,4.0317,4.3949,3.1765
4992884384.jpg,4.1236,4.3236,3.6903
4994678050.jpg,4.6123,4.2841,3.4833
4995010778.jpg,1.9535,4.0214,3.1569
4995119944.jpg,3.9252,4.0639,3.6095
4996107093.jpg,3.1096,4.206,3.7547
4996581735.jpg,1.9988,4.0516,4.0182
4996783204.jpg,4.2517,4.4937,3.7822
4996914779.jpg,4.3933,4.0354,2.96
4999850616.jpg,4.3218,4.4549,2.6796
5000010668.jpg,3.792,4.0567,3.1546
5000264687.jpg,3.9653,3.8212,2.9811
500101169.jpg,4.4447,3.7021,3.7476
5001067426.jpg,1.9355,4.4276,3.5495
50012842.jpg,4.8253,4.4675,3.8991
5001626870.jpg,4.2942,3.3159,1.7757
5001719293.jpg,2.3258,4.2291,2.4057
5001805928.jpg,4.0131,4.2704,2.5545
5001866078.jpg,4.826,4.2697,3.3786
5003189524.jpg,3.1898,4.8423,3.6569
5003482891.jpg,3.4747,3.855,3.4811
5004699048.jpg,4.785,4.1493,3.5833
5005558786.jpg,4.4452,4.0719,3.6442
5005908077.jpg,4.2548,4.3032,3.4717
5007844069.jpg,2.5746,4.2116,2.9048
500876950.jpg,4.8274,3.9347,3.6923
5008940426.jpg,4.1197,4.6486,3.1786
5012894248.jpg,4.3822,3.8589,3.381
5013129486.jpg,2.5523,4.0388,3.4231
5013265495.jpg,3.8877,4.3158,3.6355
5013613228.jpg,4.5879,4.3186,3.5238
5014526130.jpg,4.88,4.2168,3.4806
5014551340.jpg,4.4416,3.9574,3.6571
5016016369.jpg,4.5824,3.4803,3.5327
5016420324.jpg,3.6383,4.4463,3.375
5016657118.jpg,1.3207,3.1935,2.8062
501669092.jpg,4.182,3.6077,2.0667
5016823142.jpg,4.2616,4.4433,2.8265
5017205636.jpg,4.1515,3.8265,3.2407
5017257541.jpg,4.3579,4.1604,3.5461
5017267795.jpg,3.2657,4.4835,3.2164
5017618497.jpg,4.2513,4.1559,3.5046
5018846919.jpg,4.3793,3.905,2.7664
5021524796.jpg,4.8091,4.2509,3.4327
502182808.jpg,4.9331,4.7592,3.7624
5022600998.jpg,4.57,4.4385,3.7383
5022993325.jpg,1.7378,4.4502,3.5
5023353600.jpg,4.2945,4.6936,2.9259
502416007.jpg,4.2139,4.2094,2.4286
5024762120.jpg,4.9536,4.1869,3.81
5025588176.jpg,4.3543,4.0817,3.578
5026427468.jpg,4.1525,4.3821,3.3238
5027216651.jpg,4.5027,4.1922,3.4299
5027281781.jpg,4.1665,3.9919,3.463
5027882580.jpg,3.3364,4.4614,3.8879
5028374263.jpg,3.5152,3.9381,2.2121
5028389463.jpg,4.3257,3.5652,2.8095
5028571969.jpg,4.3305,3.9604,3.2308
5032381168.jpg,3.465,4.1959,2.4369
503291895.jpg,3.9469,4.0959,3.3304
5032946224.jpg,4.0325,2.9922,2.5138
503496072.jpg,3.9332,4.3159,3.09
5034975248.jpg,4.2337,4.1152,3.3333
5035645781.jpg,3.6793,4.0959,3.1636
5036248276.jpg,4.8494,4.2632,3.3465
5036262446.jpg,3.7856,4.1596,3.54
5036806312.jpg,2.5701,4.0856,2.5437
5037000610.jpg,4.4816,4.2027,3.6117
5037503230.jpg,4.9634,4.1496,3.2617
5038562159.jpg,3.5996,4.5629,3.6792
5038604558.jpg,2.9334,4.6253,3.9619
5040119968.jpg,3.2809,3.9094,2.37
5040602393.jpg,3.2822,3.9475,3.0396
5040853192.jpg,3.7426,4.1491,1.8952
5041593593.jpg,3.4187,4.1937,2.802
5043851130.jpg,3.828,3.9883,2.4314
5044457387.jpg,3.9624,4.1695,3.2891
5047082376.jpg,4.7216,4.1698,3.3627
5050399849.jpg,4.4216,3.6289,2.9615
5051600612.jpg,3.5805,4.3108,3.3853
5053500577.jpg,4.4863,4.429,3.4038
5055213857.jpg,3.5791,4.0975,2.7748
5056056125.jpg,4.3745,4.6639,3.4694
5056738651.jpg,3.8587,4.782,3.6132
5058312922.jpg,4.0027,4.1052,3.0388
5058695994.jpg,4.7266,4.5597,4.0467
5059274251.jpg,4.6757,4.733,3.2396
5059626281.jpg,3.0113,3.9448,2.9083
5060000840.jpg,3.9745,4.1932,3.7379
5060158839.jpg,3.9475,3.2838,3.0408
5060270217.jpg,3.6057,4.1767,3.2095
5062026548.jpg,4.778,4.4403,2.5143
5062110567.jpg,3.6154,4.0415,2.8241
5062330348.jpg,4.3901,3.9351,3.4434
5063711541.jpg,4.6209,4.3162,3.0734
5064165053.jpg,2.4471,4.4855,3.7982
5064176245.jpg,1.1683,4.4353,3.8544
5064264405.jpg,3.1108,4.4326,3.1389
5064418031.jpg,4.8071,3.6153,2.4747
5064515429.jpg,4.8,4.3649,3.0329
5064578225.jpg,4.7762,4.4079,3.4554
5064823395.jpg,4.348,3.9908,2.55
5065354809.jpg,3.7617,4.4621,3.4031
5066476555.jpg,2.6635,3.9633,3.8774
5067206886.jpg,3.5473,4.2028,2.29
5068225832.jpg,4.5993,4.0524,2.9562
5069309990.jpg,4.2374,3.5152,1.9038
5070455487.jpg,3.9437,4.0571,3.5333
5071049710.jpg,4.9902,4.0644,2.9537
5071912841.jpg,4.1012,3.7613,3.4
5073500906.jpg,4.5668,4.7363,3.2549
5073566975.jpg,2.6507,3.905,3.1441
5073919092.jpg,3.6738,3.7857,2.8113
5074508109.jpg,4.3678,4.3594,3.0594
507507455.jpg,4.0446,4.1011,3.6019
5075275205.jpg,3.5525,4.3719,3.6583
5076506.jpg,3.9482,3.7489,3.729
5077869968.jpg,3.7532,4.381,2.5648
5078692396.jpg,4.9593,4.4972,3.5455
5078922181.jpg,3.8138,4.1924,3.0826
