image_name,brisque,MOS_zscore_transformed_to_brisque_scale,niqe_transformed_to_brisque_scale
3902626347.jpg,29.9636,78.063,29.3051
3903483278.jpg,75.2926,57.75,64.2171
3904942577.jpg,37.7508,81.7826,21.5661
3905518312.jpg,24.6138,60.6964,22.9187
3908700784.jpg,49.4316,28.0789,100.0
3908763168.jpg,9.1331,26.7212,12.7926
3908866899.jpg,22.9798,61.7222,30.3885
3910222592.jpg,20.5138,32.0294,6.9686
3910973897.jpg,36.8527,70.8941,53.5347
3913177014.jpg,10.6293,48.3718,25.7572
3913188131.jpg,18.1256,20.0357,6.7277
3916222248.jpg,36.592,20.2646,14.1274
3916243478.jpg,23.5126,48.1121,22.8784
3916637949.jpg,90.1082,52.9664,24.4419
3916850615.jpg,18.243,34.2375,23.9322
3916915691.jpg,18.2768,49.0417,23.2815
3917849504.jpg,16.4974,50.5043,42.4667
3918062562.jpg,43.1186,23.2565,22.2853
3918280584.jpg,46.541,39.6892,15.0658
3918838221.jpg,39.8314,65.3654,29.3595
392103652.jpg,30.1855,66.6292,20.9491
3921589638.jpg,19.6182,27.1593,20.5507
392179845.jpg,50.7734,83.7517,21.7647
3922421993.jpg,17.0014,27.9583,7.3606
3923233289.jpg,25.2857,71.1996,24.0614
3923541475.jpg,31.1276,45.0953,28.1334
3925412649.jpg,37.948,34.5332,30.1193
392558137.jpg,37.9051,59.2697,26.5969
3927444590.jpg,13.4531,34.0227,18.1652
3927881802.jpg,56.5166,36.8601,18.7552
3928559890.jpg,24.6063,36.683,17.622
3930941584.jpg,10.29,63.5473,21.5977
3931210821.jpg,37.2614,44.7432,21.7681
3932630945.jpg,11.2447,38.3772,27.0799
3932684731.jpg,44.3515,51.15,23.6595
3932785686.jpg,19.699,59.3013,49.699
3934165977.jpg,30.0146,44.7544,30.0493
3934821151.jpg,20.3681,30.4316,15.9223
3935177366.jpg,33.8899,78.9744,17.2718
3937913166.jpg,75.2641,28.9808,19.603
3938367619.jpg,35.6247,49.7845,25.9655
3939043948.jpg,32.7569,58.7812,20.4841
3939622523.jpg,23.8386,44.9662,6.4844
3940105265.jpg,10.4083,53.8384,9.6537
3940357186.jpg,74.3066,54.8296,21.0654
3940847938.jpg,33.3222,72.45,25.6815
3941788092.jpg,46.3351,34.7522,22.422
3943080167.jpg,34.1372,71.1474,23.1632
3944642127.jpg,1.4053,30.553,4.3658
3945869834.jpg,17.5756,24.0,8.624
3946405001.jpg,32.5889,28.3772,22.8603
3947046278.jpg,7.6154,31.625,6.5625
3948135332.jpg,9.2461,27.0658,12.546
3948277105.jpg,14.9805,42.021,22.5418
3948522988.jpg,40.4811,50.3761,15.3022
3948731617.jpg,18.7747,25.4312,24.0258
3949143151.jpg,8.047,31.0062,36.6306
3949472497.jpg,10.8052,33.5022,5.9386
395036065.jpg,33.3213,72.5674,57.2761
395147567.jpg,29.9016,58.1483,29.7524
3951898034.jpg,10.3646,28.05,23.3618
3952840501.jpg,74.4686,24.0,34.2457
395315549.jpg,65.3739,47.8125,22.9863
39540491.jpg,29.3136,26.6912,43.1407
3955560376.jpg,17.2492,36.9153,13.6407
3956832242.jpg,49.3311,55.9766,25.8898
3957754780.jpg,57.7034,59.2365,19.4268
3960128594.jpg,40.8532,46.4444,22.3544
3960444662.jpg,9.311,26.2625,8.2716
3960629357.jpg,4.6085,39.0462,10.0585
3961390501.jpg,24.0322,25.961,12.0687
3961459513.jpg,8.1907,25.8606,19.9003
3962058482.jpg,39.3009,74.5473,20.9175
396221760.jpg,11.7631,38.4052,13.048
3962244093.jpg,20.6002,32.9229,13.433
3964553280.jpg,54.3757,44.8919,16.5164
396505725.jpg,30.2915,71.4295,20.1558
3965556653.jpg,26.8485,42.75,16.5553
3966627187.jpg,6.3923,28.337,8.2429
3966829877.jpg,19.4701,31.9239,18.2361
3969622447.jpg,16.9651,54.6262,13.4907
3970268650.jpg,11.4865,30.0482,16.1345
3971050023.jpg,10.9574,22.4813,17.5789
3971662930.jpg,38.1035,50.1168,30.6934
3971799391.jpg,17.9065,41.1743,26.2424
3973001148.jpg,17.6189,61.8403,17.9701
3973813247.jpg,36.8463,60.0188,21.5449
3974701478.jpg,36.8141,45.3409,30.4431
3975469304.jpg,14.5043,17.6149,13.6714
3976452832.jpg,19.1376,44.7432,21.8945
3976883946.jpg,56.5821,43.4734,15.2587
3978652004.jpg,42.7869,47.7431,17.8438
3980206588.jpg,21.1844,36.3884,24.5715
3980253534.jpg,15.4758,45.7765,26.6362
3980401611.jpg,31.9705,54.5217,24.4782
3982768803.jpg,6.5377,46.4725,14.6676
3983499964.jpg,15.7277,32.8458,9.1307
3984248064.jpg,32.1111,75.3978,20.9072
3985027264.jpg,12.5717,59.9739,29.6462
3985258920.jpg,40.4241,47.6123,26.7149
398551269.jpg,43.1508,51.2095,57.7987
3985602874.jpg,10.8252,33.6,19.5199
3986881860.jpg,14.1095,23.2818,12.5042
3987605606.jpg,65.1356,15.95,26.7687
3989767571.jpg,21.4749,44.939,24.3564
3992677101.jpg,22.9047,78.3403,26.512
3994007574.jpg,17.975,26.8693,29.9137
3994759840.jpg,15.8396,50.1401,22.0701
3995400927.jpg,22.9593,36.7087,24.5222
3999106249.jpg,20.4825,49.7171,30.8473
4000012271.jpg,4.9171,22.55,12.9118
4000500172.jpg,45.863,47.0473,24.5395
4000774743.jpg,24.9945,39.8357,22.5351
4001539544.jpg,56.5521,57.6736,23.7647
4002090879.jpg,22.5527,26.3891,29.8065
4002265121.jpg,39.7944,34.1353,19.1001
4003392015.jpg,23.6919,62.2095,20.8878
4004417944.jpg,42.1581,69.1524,22.5109
4005014529.jpg,3.8382,43.8932,18.4904
4005164524.jpg,27.9608,57.2379,21.6361
4005784260.jpg,11.8156,30.0189,18.726
4007753969.jpg,41.3722,35.891,20.972
4008219206.jpg,8.4918,42.3958,8.6928
4010417256.jpg,31.8671,49.0541,31.2804
4010451143.jpg,4.3506,28.1758,12.5399
4011871379.jpg,9.2276,45.4808,26.1209
4014803633.jpg,44.6882,76.1062,22.8732
4016051317.jpg,16.8273,67.6651,19.4768
4016200124.jpg,16.8276,32.625,13.871
4016398417.jpg,9.9492,38.7455,11.4544
4016639569.jpg,22.363,33.9491,19.5033
4017312321.jpg,61.2992,70.3542,22.672
4018386659.jpg,24.1493,41.9312,18.7317
4018505209.jpg,19.7341,26.8673,20.9483
4018879156.jpg,7.9554,61.7132,19.645
4019770428.jpg,13.4286,29.6723,20.1144
4023100592.jpg,64.1394,73.0409,19.6937
4023245742.jpg,34.111,46.4496,17.4513
4023598688.jpg,8.7303,46.9266,21.5788
4026925102.jpg,7.0171,34.1786,25.7696
4027767419.jpg,26.862,44.4112,30.6192
4028266820.jpg,21.1881,34.0577,10.3582
4029731030.jpg,49.5267,49.05,23.93
4033495510.jpg,44.5501,68.6691,45.9529
4034220859.jpg,32.4226,50.875,25.7037
4034290606.jpg,43.9333,38.1181,23.7019
4034550282.jpg,23.3294,64.4619,8.1791
4037056912.jpg,9.6008,56.6806,28.7241
4037555676.jpg,82.8183,75.8581,30.2205
4039710407.jpg,33.3525,29.15,22.1356
403993453.jpg,36.1526,67.6081,14.6973
404033442.jpg,43.7244,37.1949,19.6041
4040650709.jpg,40.5543,55.0,30.33
4040905906.jpg,37.6218,32.8625,22.9966
4042188530.jpg,42.0819,60.5505,23.1995
4042245241.jpg,15.8568,59.3013,13.0873
4042292027.jpg,11.616,42.6013,20.9166
4042306910.jpg,21.9696,50.5405,22.9499
4042433513.jpg,15.1316,50.5023,8.7512
4042572733.jpg,39.5915,58.5676,23.2636
4042987026.jpg,25.0557,73.15,27.8584
4045599734.jpg,8.2462,27.2944,9.0605
4046637583.jpg,35.9422,64.8598,25.05
4046716515.jpg,19.7297,58.9466,15.0988
4047293612.jpg,12.3682,31.6858,21.7949
4047658369.jpg,4.6165,35.2,5.6751
4049047636.jpg,35.23,79.8432,22.644
4050875089.jpg,23.1345,31.637,18.3947
4054594935.jpg,18.7632,28.6892,24.3289
4054655583.jpg,26.2015,49.3429,48.7409
4054847919.jpg,1.3576,23.0048,7.6422
4056860839.jpg,28.3547,22.5978,21.7904
405908679.jpg,56.5318,34.7718,24.3864
4062759482.jpg,29.492,66.3526,21.8358
4063780436.jpg,32.7779,39.3643,25.5133
4065100469.jpg,69.5229,34.875,16.94
4067961238.jpg,9.5703,59.9121,11.8837
4068780416.jpg,14.049,56.0132,21.443
4069729710.jpg,5.5943,26.2203,16.4677
4074943155.jpg,46.0403,39.8276,27.0509
4075989770.jpg,59.8324,53.3601,28.016
4076940518.jpg,23.6205,32.4159,28.784
4078925567.jpg,23.1271,55.346,28.8468
4079545582.jpg,4.8688,41.1757,26.7396
4079839829.jpg,23.3293,55.8897,30.7585
4080245276.jpg,52.4509,82.3553,14.9453
4080731983.jpg,17.2071,33.8176,23.5233
4081025902.jpg,23.7189,56.0132,20.7256
4081293153.jpg,18.3954,38.3665,32.5156
4083824869.jpg,18.932,47.2761,32.653
4084687519.jpg,11.7498,31.4055,27.0094
4085075628.jpg,8.6621,46.2,30.9272
408607884.jpg,37.8621,40.2101,24.1802
4086204414.jpg,52.1502,72.375,19.8802
4087443308.jpg,10.4487,31.5135,22.1935
4088500384.jpg,21.6723,43.5769,23.6066
4089514101.jpg,17.5837,25.8451,24.6491
4091583861.jpg,12.3477,59.0526,22.0949
409233389.jpg,24.3988,53.9423,59.0102
4092627138.jpg,38.3477,35.5869,21.2793
409280416.jpg,17.3847,50.3319,23.3794
409446076.jpg,30.4803,60.1593,51.7503
4094774604.jpg,35.85,62.7876,24.5429
4094850958.jpg,41.8678,70.7361,23.1892
4095160762.jpg,2.5597,34.1681,32.125
4095383312.jpg,28.9818,60.5505,20.1153
4095785910.jpg,8.3839,47.9531,15.1125
409597917.jpg,19.188,59.748,24.64
4099198318.jpg,22.3989,50.2569,22.9432
4100096331.jpg,54.6034,81.4595,33.4072
4100631766.jpg,72.7059,57.9014,20.0811
4103115026.jpg,40.7348,86.2125,23.8633
4103158795.jpg,31.4056,28.4735,17.3315
4106514523.jpg,28.2827,24.6014,20.1133
4106517753.jpg,5.0532,24.891,15.8882
4107362083.jpg,13.3002,19.25,23.2897
4107566763.jpg,20.1824,43.6402,25.9133
411025625.jpg,7.3557,28.1069,20.0382
411090819.jpg,49.7203,83.1,15.5931
4112798557.jpg,12.1044,19.8925,14.0294
41130035.jpg,13.0874,23.9744,17.7894
4113272660.jpg,30.3484,39.6295,16.5506
4113685341.jpg,45.2882,92.4832,29.6896
4114019902.jpg,26.4076,31.9332,11.5847
411787882.jpg,39.5999,24.5348,19.2215
4122173034.jpg,42.3205,45.2303,37.0167
412289790.jpg,30.1159,82.5737,36.0674
4124391067.jpg,39.7945,77.1165,25.7717
4124667437.jpg,35.7405,57.2297,22.0413
4125943270.jpg,20.543,23.2768,9.9735
4126410943.jpg,35.6695,59.9934,43.5076
4127400247.jpg,63.0104,52.9278,48.3409
4130373740.jpg,52.1787,44.0257,22.4881
4131278870.jpg,54.956,19.5938,35.606
4132558989.jpg,69.035,24.1659,6.2439
4132747677.jpg,16.5,37.3542,13.0013
4135617147.jpg,12.5215,31.1509,10.0927
4136576616.jpg,42.8371,31.5563,21.4986
4137012282.jpg,37.8733,53.8075,18.9193
4138608778.jpg,12.002,34.2585,5.5968
4139461254.jpg,17.1706,33.7857,20.5013
4139991387.jpg,31.4398,43.2587,14.3129
4141916319.jpg,34.7854,27.6196,31.5863
4142709624.jpg,10.9308,26.2969,14.8197
4142940823.jpg,17.118,33.9013,24.3553
4143454418.jpg,22.53,43.4211,25.7001
4143494301.jpg,43.0542,44.1864,18.8056
414385138.jpg,5.1478,31.2592,3.5107
4144540155.jpg,67.5729,37.0878,24.7026
4146534497.jpg,29.0646,54.3963,21.9613
414892775.jpg,17.8222,38.8929,7.9123
4149241552.jpg,4.9392,36.3559,7.417
4149265699.jpg,13.0629,33.3929,27.8406
4149460224.jpg,41.3808,66.9625,28.8861
4151017008.jpg,0.2492,35.9204,11.5922
4151551954.jpg,29.8559,40.7,14.9344
415283727.jpg,20.2622,50.0111,37.7076
4154530402.jpg,11.9484,46.75,10.6655
4155484757.jpg,21.5504,35.8264,13.8847
4156345687.jpg,30.0876,24.8061,16.2578
4156534842.jpg,6.9222,41.4028,18.5834
415663858.jpg,27.0018,54.0063,24.8416
4156652933.jpg,5.4073,37.4423,17.0267
4157144630.jpg,15.3908,49.7797,36.5807
4157443022.jpg,16.5237,26.4,11.9526
4157689684.jpg,26.9664,52.8584,24.5191
4158327759.jpg,12.6599,44.8594,19.7159
4162089194.jpg,15.6759,47.1202,14.0863
4162338388.jpg,9.5833,33.4626,19.1649
4163479239.jpg,25.6321,57.0965,18.651
4164273130.jpg,13.0826,23.816,17.63
416573735.jpg,9.6591,60.7115,21.9899
4167140049.jpg,11.0329,39.8876,27.7251
4167190092.jpg,41.991,62.5042,25.0942
4167198294.jpg,19.7759,61.35,19.7706
4167927417.jpg,51.6205,51.6154,23.6638
416910261.jpg,12.7209,69.7844,16.6674
4169148705.jpg,22.3588,36.975,11.4812
4169643886.jpg,60.764,51.0889,25.1471
4170535749.jpg,24.3076,46.5929,39.6321
4171644754.jpg,13.2824,35.9671,21.1423
4172438232.jpg,15.9771,31.4722,15.4846
4172609703.jpg,31.6122,60.9231,21.0134
4174114328.jpg,28.7016,30.5023,32.6478
4174901273.jpg,25.022,51.675,26.843
4175024777.jpg,21.2707,61.8372,28.0824
4176378029.jpg,35.7869,52.05,22.8644
4178406108.jpg,63.13,67.7875,16.3166
4178432884.jpg,25.1421,51.5449,13.7443
417853178.jpg,22.2119,25.7913,20.5915
4178645830.jpg,9.2437,30.8326,3.884
4180311266.jpg,26.8256,27.6228,18.2754
418145002.jpg,6.8934,41.3286,24.2648
4182412787.jpg,42.6022,77.7458,24.7943
4182428810.jpg,30.4928,56.496,17.0237
418308346.jpg,20.6576,38.25,46.7817
4184866542.jpg,5.2188,41.8,9.7142
4185039279.jpg,12.9872,27.2458,9.3632
4186216137.jpg,37.6115,35.1792,22.2054
4186428624.jpg,19.5904,34.1565,17.6154
4187118157.jpg,20.2303,23.8966,20.9554
4187182991.jpg,14.7786,53.0657,18.906
4190943330.jpg,38.5895,55.5315,19.2473
4191882783.jpg,11.1556,54.975,24.0175
4193122125.jpg,13.6826,40.275,12.8348
4193696727.jpg,8.1556,43.8369,22.0028
4193794378.jpg,49.5319,88.5978,22.231
4194035905.jpg,23.8882,29.3581,19.2402
4195621541.jpg,29.054,44.5789,20.9976
4195632386.jpg,27.366,70.5128,15.5481
4196095816.jpg,31.5062,39.7168,10.6033
4196316000.jpg,43.6865,68.2688,33.2431
4198235482.jpg,45.8247,60.757,20.7309
4199130600.jpg,15.338,28.6579,10.5822
4201007649.jpg,11.5422,36.104,23.2113
4201088382.jpg,19.5815,42.4188,18.1282
4202847613.jpg,36.6554,55.9335,34.5558
4204561283.jpg,40.2874,71.237,22.8397
4206004485.jpg,33.1317,79.8875,21.6502
4206098907.jpg,50.0296,56.2132,28.7151
4207059536.jpg,23.3457,45.9643,19.248
4210559322.jpg,53.4932,67.2375,19.4585
4210983675.jpg,52.7788,39.4167,29.9252
4211408239.jpg,39.5186,46.75,24.4152
4213244648.jpg,23.1828,33.0717,15.0325
4213334951.jpg,42.2282,67.1786,27.5893
4213592284.jpg,27.5888,50.7635,35.8814
4214550696.jpg,15.9094,43.187,13.2101
4214561622.jpg,38.2962,54.0294,7.2543
4215055375.jpg,22.6926,63.6651,19.4837
4216117221.jpg,37.4277,70.65,28.5107
4217228822.jpg,46.3392,54.3783,32.0658
4217551619.jpg,16.1611,35.8728,9.8602
4220863406.jpg,8.1874,42.0531,25.4819
422092606.jpg,57.5757,37.8311,14.9623
4222055381.jpg,22.4831,42.9306,16.3512
4228738752.jpg,9.306,27.7973,18.7856
4229929371.jpg,9.2941,24.458,16.1612
4231049527.jpg,33.6477,45.6696,17.6647
4232014784.jpg,52.1245,90.75,33.5376
4232963375.jpg,25.0943,78.9097,21.6229
4233571199.jpg,10.4439,22.0687,12.7196
4234199993.jpg,25.1719,33.8176,8.9408
4236326911.jpg,34.3626,48.4404,34.829
4236329723.jpg,43.6267,75.4875,24.3792
4236732050.jpg,8.0396,32.4393,17.962
4239274380.jpg,31.5331,72.4983,18.3483
4239526963.jpg,60.6681,27.5687,13.9508
4240917469.jpg,28.3934,46.575,21.0504
4241084648.jpg,52.4751,86.5551,22.1716
4242548000.jpg,9.3227,35.2427,11.8682
4243451745.jpg,25.8847,25.7288,14.4403
4243562466.jpg,21.8105,32.8602,18.8428
4243875190.jpg,16.4606,30.805,14.8541
4244098975.jpg,2.5368,44.6111,14.4946
4244935320.jpg,42.0667,35.8424,27.4251
4245591001.jpg,8.2685,32.6474,17.2063
4246091470.jpg,58.6456,52.5201,19.2472
4246274521.jpg,21.8994,35.5385,48.2641
4246970583.jpg,13.467,71.1284,30.7223
4247073360.jpg,55.2063,88.5826,25.6406
4248616737.jpg,54.2246,53.625,27.3702
42490373.jpg,4.5838,37.0539,22.8684
4250403356.jpg,41.2551,66.7626,25.7102
4251971063.jpg,29.5587,24.1092,22.5697
4252517673.jpg,23.0729,38.277,28.1037
4252888669.jpg,39.5863,25.1284,25.2967
4253075090.jpg,21.1218,27.8004,12.343
4255841453.jpg,33.7603,38.9459,25.0694
4255843674.jpg,4.7943,37.125,13.6451
4256128407.jpg,30.2345,68.5109,45.4105
4257293580.jpg,66.9534,73.0021,22.543
4258180825.jpg,15.3599,36.4258,12.5449
4258446622.jpg,26.0965,39.9756,24.2413
4258644297.jpg,1.8862,31.4748,17.6315
4259140344.jpg,18.9266,45.3364,28.4586
425916994.jpg,31.7554,62.425,17.9154
4259335567.jpg,31.0076,60.0541,47.0896
4260146768.jpg,1.7708,30.3509,11.984
426081951.jpg,10.1625,23.5608,25.0832
4261186099.jpg,29.3896,54.6,29.8931
42614998.jpg,8.0878,44.4391,27.9305
4263025475.jpg,2.8355,27.723,9.8493
4264601430.jpg,17.2677,26.113,26.6288
4265829347.jpg,10.5869,24.3817,17.8133
4265877256.jpg,3.6305,49.7732,17.8306
426656293.jpg,25.0427,52.2261,25.4117
4268587808.jpg,12.3337,33.9802,21.6036
4270305165.jpg,6.4925,52.9904,19.768
4270574025.jpg,34.1962,60.825,21.7225
427196028.jpg,40.9462,62.3762,26.1996
4273357838.jpg,12.5986,35.75,29.4679
4275452644.jpg,42.0894,33.1473,21.7436
4277299546.jpg,5.8258,56.4269,13.3604
4277539505.jpg,8.1572,34.9324,31.9577
4278181256.jpg,15.775,54.8087,30.4464
4278539127.jpg,27.4824,41.5297,20.7848
4281546585.jpg,17.9046,35.9871,19.4359
4281583432.jpg,32.7297,37.3312,24.5934
4281871655.jpg,13.1122,71.0089,22.6834
4282135501.jpg,31.0719,43.0752,21.573
4285776519.jpg,25.2998,70.363,18.4846
4286933249.jpg,27.7762,25.5903,22.9615
4286953087.jpg,40.9078,64.6017,27.6777
4287953710.jpg,39.6014,48.4688,10.7745
4288180189.jpg,18.5071,49.4283,16.464
4289036535.jpg,45.3685,66.7301,18.7045
4290975910.jpg,77.7022,51.2569,15.0015
4292573500.jpg,23.6403,34.5381,24.7622
4293785816.jpg,63.7338,58.0473,26.5263
4294746447.jpg,11.8536,66.4894,29.7305
4295279371.jpg,29.062,50.0739,11.4958
4295525241.jpg,17.8305,59.5489,24.1302
4296403133.jpg,19.2175,71.2299,14.8419
4296647005.jpg,47.7875,27.6571,24.7909
4297219009.jpg,27.739,59.1974,23.7346
4297818651.jpg,36.1837,58.75,65.5358
4298067776.jpg,14.87,27.3,6.3391
4298186333.jpg,8.0767,30.4831,30.6129
4298923773.jpg,29.9235,45.9956,14.5844
4299216840.jpg,70.6673,93.3151,21.5144
4299510764.jpg,13.369,32.1239,32.1067
4299890430.jpg,24.0445,37.3851,26.839
4300118450.jpg,37.7889,28.6051,31.9706
4300400521.jpg,37.8225,54.525,22.0663
430051470.jpg,25.6515,37.7143,14.2939
4302524395.jpg,30.1413,57.4694,29.5823
4304984630.jpg,1.8159,36.2004,25.1199
4305975001.jpg,1.5491,26.0022,15.3404
4306124216.jpg,21.0524,76.9018,16.7807
4307315285.jpg,39.3147,32.5147,13.4197
4309440479.jpg,14.7597,41.25,33.5825
430961914.jpg,44.5152,30.653,16.0488
4310499723.jpg,31.0523,47.4913,40.7789
4311062470.jpg,51.6772,35.4605,18.1074
4312794040.jpg,18.2597,37.021,17.0639
4313162470.jpg,27.2475,32.792,28.7592
4313852687.jpg,20.8627,29.6723,28.0966
4315078660.jpg,34.3883,58.3792,14.1726
4316201498.jpg,55.4047,32.7054,17.5654
4316264959.jpg,15.3915,34.9576,20.3946
4319709983.jpg,44.7947,34.5332,20.1967
4319921272.jpg,68.3507,59.2365,21.6921
4320399633.jpg,40.5915,38.2925,11.7739
4321538602.jpg,47.8828,35.1522,18.9297
4321643395.jpg,5.4678,40.1218,14.1344
4321708869.jpg,30.4441,48.9653,29.5828
432256405.jpg,22.9951,46.4936,21.0374
4323308644.jpg,57.7429,35.9159,17.0927
4323755897.jpg,28.3278,38.5743,30.31
4324984866.jpg,18.2235,36.658,21.1884
4325351330.jpg,18.6739,47.6578,21.7404
432860543.jpg,14.0352,15.9653,14.6142
4330138497.jpg,45.6032,23.5601,4.5098
4331601397.jpg,12.3427,34.6081,23.3969
4333231936.jpg,20.3349,66.2973,22.7135
4333476367.jpg,17.8276,70.7438,6.6319
4335495125.jpg,21.3224,74.6959,30.632
4335627943.jpg,16.9557,38.3472,20.4685
4336185725.jpg,39.3986,31.4106,29.9544
4336460350.jpg,5.8365,24.6763,80.3476
4336745838.jpg,19.2446,38.0461,8.165
4336949009.jpg,46.0797,31.7588,19.2284
433731087.jpg,39.8895,75.675,26.3901
4337515200.jpg,18.1757,35.6315,23.7579
4338156096.jpg,35.332,35.5781,25.4746
4340329166.jpg,23.8146,27.7371,30.6466
434108213.jpg,24.0794,61.1217,45.9758
434127863.jpg,9.3819,41.692,21.8046
4343097092.jpg,12.2793,33.7174,27.9302
4343304474.jpg,58.0575,52.9932,20.1241
4344642946.jpg,17.6907,25.6746,15.6858
4345036113.jpg,8.1602,23.2898,12.7446
4345778112.jpg,8.8001,27.075,35.6704
4345842908.jpg,9.953,42.7232,38.8195
434605634.jpg,26.7597,29.9418,38.1009
4346944645.jpg,13.5147,31.9957,12.8592
4346999174.jpg,23.3845,27.6261,14.4206
4347028779.jpg,11.2373,39.15,17.198
4347235307.jpg,21.4894,23.25,19.1097
4347675881.jpg,35.9062,49.9231,24.1974
434815119.jpg,55.2142,77.0478,28.9463
435179511.jpg,21.7956,22.0487,16.6231
4352372142.jpg,8.1548,28.7277,20.2593
4353430545.jpg,40.3815,72.7303,23.2301
4353485101.jpg,22.1869,67.6062,24.2978
4353658003.jpg,44.3473,84.9062,20.7517
4356238035.jpg,24.5118,48.4957,28.9016
4356674628.jpg,26.6952,39.2788,23.7749
4357293162.jpg,3.592,28.5254,18.4458
435823507.jpg,30.8573,31.9239,19.1616
4358436337.jpg,12.309,35.0798,22.4837
4359434065.jpg,7.567,23.8739,33.0081
4359682859.jpg,12.2008,21.8087,14.2229
4359967769.jpg,24.3179,53.5885,22.5265
4360105019.jpg,25.3036,70.5348,31.6729
4360193081.jpg,16.3459,27.1765,27.043
4363262095.jpg,19.2282,41.9932,28.5087
4364606780.jpg,23.8597,21.0375,28.7871
4364793888.jpg,16.7363,27.2669,13.4789
4365387751.jpg,8.5778,32.7054,17.404
4367292033.jpg,33.9658,41.1776,23.6232
4367864472.jpg,3.2325,42.5672,12.4205
4370903350.jpg,0.9169,41.4562,28.6194
4370988573.jpg,60.9104,60.9391,24.4036
4371356797.jpg,35.3189,50.6591,37.6696
4372249937.jpg,18.5626,64.637,21.167
4373157351.jpg,59.8019,41.3199,26.3436
4373225530.jpg,4.7384,31.25,12.7633
4374031327.jpg,24.785,37.0857,35.4411
4374263037.jpg,15.436,38.3036,18.2698
43749901.jpg,29.7345,62.6441,33.7503
4376625237.jpg,20.4442,58.961,18.5033
4376675146.jpg,7.214,61.383,11.8168
4378419360.jpg,17.5003,37.3142,44.0206
4383247323.jpg,31.0733,51.695,41.019
4384734404.jpg,18.2017,64.5991,14.1127
4385399670.jpg,55.0907,49.5705,20.8455
4388983100.jpg,54.9502,67.4122,24.3021
4389152317.jpg,17.037,23.6985,13.7019
4389836139.jpg,43.8934,62.4643,14.0726
4389975585.jpg,11.5569,39.7635,25.1045
4390875397.jpg,29.3338,43.9748,21.3911
4391005979.jpg,22.9087,52.6842,24.1633
4391517237.jpg,19.7948,45.1101,7.9875
4393459228.jpg,25.9118,24.1607,13.1787
4394545032.jpg,19.3655,48.035,25.9166
4395388551.jpg,22.2284,36.0504,27.4737
4396087406.jpg,23.5308,40.5811,23.9273
4396643142.jpg,14.9292,27.075,11.3567
4397008731.jpg,45.7408,45.9343,24.2579
4397075898.jpg,26.9605,28.9115,13.5628
439745674.jpg,23.255,58.7125,22.2595
4397886158.jpg,14.5558,38.8618,11.783
4398385361.jpg,5.6742,19.5582,17.7243
44009500.jpg,38.7084,94.5,17.7789
4401185827.jpg,15.047,53.9047,19.8643
440297710.jpg,13.6953,42.4722,26.6806
4404389524.jpg,32.481,57.0068,20.5348
4404462627.jpg,36.4971,47.1429,21.2226
4405802084.jpg,18.5698,53.4116,23.6024
4406684120.jpg,39.2798,40.2188,25.1864
4406927427.jpg,21.3958,46.8509,16.7598
4407707944.jpg,10.4304,27.2027,26.981
4407839974.jpg,2.3499,38.5,10.1715
4408351965.jpg,29.4311,38.8319,19.5454
4409503429.jpg,40.9489,70.8311,29.1468
4410900135.jpg,10.8488,74.1757,16.4077
4410907563.jpg,22.3407,58.7812,53.1601
4411055719.jpg,29.3711,75.8837,17.6952
4411284601.jpg,8.2953,37.3718,21.3395
4411449023.jpg,35.9221,33.3892,7.1075
441241455.jpg,11.088,55.0,24.1371
4413028246.jpg,4.1831,29.6554,18.0703
4414969933.jpg,28.8742,33.1618,8.6481
4416477559.jpg,15.0502,28.4662,28.4716
4418637804.jpg,60.6187,29.8784,12.4765
4420506536.jpg,10.101,30.8688,18.8771
4420983663.jpg,30.8046,69.7162,36.1344
4422726404.jpg,23.7493,31.8951,20.9519
4423100872.jpg,24.2969,82.8587,26.4372
4423499380.jpg,44.3288,40.5508,20.2865
4423525827.jpg,44.8809,52.2757,29.462
4424481742.jpg,6.6097,26.9359,28.151
4424741537.jpg,23.7453,38.359,17.9662
4425198356.jpg,6.9173,33.8088,21.0253
4426149096.jpg,32.8381,33.2968,21.1088
4428546636.jpg,20.0313,46.6829,8.2307
4429141481.jpg,34.4298,28.1471,17.445
4429610219.jpg,41.4485,25.7372,10.9743
4429773001.jpg,5.1965,30.25,15.7194
4430203972.jpg,7.4616,32.2361,38.1511
4430414110.jpg,8.6502,20.6597,29.7545
4430662019.jpg,29.6929,50.7585,18.9169
4432333136.jpg,35.1313,76.7091,35.6033
4432502474.jpg,37.4163,40.4931,27.4623
4434357623.jpg,6.0439,28.4555,4.7051
4435718106.jpg,12.1326,44.6471,18.2449
4435765484.jpg,15.9402,43.2179,27.7196
4436002363.jpg,61.5392,48.7791,14.2821
4436568659.jpg,3.1292,32.9295,23.6035
443706084.jpg,16.5806,38.7056,15.7645
443805629.jpg,13.0463,40.2279,18.6116
4438338527.jpg,44.721,40.6607,15.6158
4439151807.jpg,14.8614,20.1667,3.1691
4441487494.jpg,25.265,30.1014,22.2694
